,Andorra,Argentina,Aruba,Australia,Austria,Bahamas,Bahrain,Barbados,Belgium,Benin,Bermuda,Bolivia,Bosnia and Herzegovina,Brazil,Bulgaria,Cameroon,Canada,Central African Republic,Chile,China,Colombia,Congo,Costa Rica,Croatia,Cuba,Curacao,Cyprus,Czechia,Democratic Republic of Congo,Denmark,Dominican Republic,Ecuador,Egypt,El Salvador,Estonia,Finland,France,Georgia,Germany,Ghana,Gibraltar,Greece,Greenland,Guadeloupe,Guam,Guatemala,Guyana,Honduras,Hungary,Iceland,India,Indonesia,Iran,Ireland,Israel,Italy,Jamaica,Japan,Jordan,Latvia,Lebanon,Liberia,Lithuania,Luxembourg,Malta,Martinique,Mexico,Moldova,Monaco,Montenegro,Morocco,Mozambique,Netherlands,New Caledonia,New Zealand,Nigeria,Norway,Panama,Paraguay,Peru,Philippines,Poland,Portugal,Puerto Rico,Qatar,Romania,Russia,Saint Martin (French part),San Marino,Saudi Arabia,Serbia,Singapore,Slovakia,Slovenia,South Africa,South Korea,Spain,Sri Lanka,Sudan,Sweden,Switzerland,Thailand,Turkey,Ukraine,United Arab Emirates,United Kingdom,United States,Uruguay,Venezuela,Vietnam
2022-07-29 00:00:00,0.0,0.0,0.0,0.0,9021.0,31.0,569.0,384.0,4533.0,0.0,0.0,6426.0,586.0,44514.0,1770.0,0.0,0.0,1.0,9945.0,25285.0,0.0,0.0,0.0,1979.0,92.0,0.0,6863.0,3519.0,22.0,1574.0,0.0,2492.0,0.0,9848.0,375.0,2858.0,50518.0,0.0,75458.0,120.0,0.0,0.0,0.0,0.0,126.0,4914.0,73.0,0.0,0.0,166.0,20409.0,5831.0,9456.0,523.0,4089.0,60826.0,49.0,221938.0,0.0,1421.0,2645.0,10.0,1306.0,414.0,88.0,0.0,20519.0,0.0,23.0,956.0,554.0,40.0,3679.0,0.0,6309.0,0.0,206.0,0.0,0.0,14423.0,0.0,3391.0,3236.0,2943.0,913.0,9339.0,11422.0,0.0,5.0,284.0,5982.0,12999.0,1014.0,1520.0,318.0,81944.0,0.0,164.0,16.0,1040.0,3655.0,2480.0,0.0,0.0,1257.0,10544.0,160831.0,0.0,635.0,0.0
2022-07-30 00:00:00,0.0,0.0,0.0,0.0,7439.0,6.0,489.0,330.0,3890.0,0.0,0.0,6014.0,391.0,44592.0,1702.0,0.0,33362.0,1.0,9592.0,23322.0,18164.0,15.0,0.0,1467.0,88.0,0.0,0.0,3892.0,19.0,1375.0,753.0,3270.0,0.0,0.0,417.0,2485.0,40224.0,0.0,62110.0,0.0,0.0,0.0,0.0,3362.0,0.0,5097.0,56.0,1851.0,0.0,148.0,20408.0,5398.0,7849.0,1063.0,3345.0,54417.0,262.0,212960.0,0.0,1803.0,2544.0,0.0,1313.0,257.0,51.0,1714.0,17746.0,0.0,17.0,1000.0,431.0,41.0,3236.0,0.0,4176.0,0.0,194.0,0.0,6049.0,15327.0,8122.0,3687.0,3265.0,3096.0,762.0,8831.0,12248.0,132.0,63.0,248.0,5951.0,1497.0,1184.0,1810.0,354.0,73589.0,26018.0,83.0,6.0,1000.0,3532.0,1962.0,0.0,0.0,1216.0,9330.0,144834.0,0.0,437.0,1699.0
2022-07-31 00:00:00,0.0,52745.0,0.0,259334.0,6699.0,46.0,497.0,329.0,3607.0,0.0,0.0,5331.0,375.0,41713.0,722.0,0.0,0.0,1.0,9188.0,22895.0,0.0,0.0,16010.0,1496.0,97.0,0.0,0.0,886.0,7.0,1319.0,512.0,2323.0,0.0,0.0,192.0,2321.0,41278.0,0.0,15719.0,0.0,0.0,0.0,0.0,0.0,0.0,4849.0,69.0,0.0,0.0,91.0,19673.0,4205.0,4505.0,602.0,2097.0,50297.0,127.0,196812.0,0.0,524.0,2685.0,0.0,125.0,234.0,58.0,0.0,15127.0,0.0,10.0,1009.0,354.0,40.0,2898.0,0.0,5581.0,0.0,114.0,5896.0,0.0,6467.0,4157.0,651.0,3145.0,2586.0,762.0,7532.0,12498.0,0.0,30.0,175.0,5572.0,5106.0,474.0,599.0,569.0,44600.0,0.0,113.0,5.0,525.0,2321.0,1664.0,406321.0,0.0,1180.0,8507.0,259377.0,1925.0,455.0,3475.0
2022-08-01 00:00:00,0.0,0.0,0.0,0.0,5674.0,8.0,423.0,302.0,1727.0,0.0,0.0,3570.0,112.0,22889.0,479.0,0.0,0.0,0.0,7997.0,18367.0,0.0,0.0,0.0,940.0,109.0,0.0,0.0,444.0,26.0,1319.0,566.0,3934.0,232.0,0.0,104.0,903.0,31535.0,0.0,8031.0,179.0,36.0,122230.0,0.0,0.0,0.0,3523.0,47.0,0.0,0.0,63.0,16464.0,3696.0,0.0,556.0,3698.0,37252.0,131.0,167678.0,5417.0,278.0,1602.0,0.0,114.0,174.0,51.0,0.0,5935.0,9528.0,2.0,823.0,219.0,16.0,2372.0,1222.0,6988.0,0.0,100.0,0.0,0.0,5454.0,3551.0,618.0,2038.0,1531.0,907.0,4079.0,10824.0,0.0,5.0,223.0,4352.0,4709.0,139.0,487.0,0.0,111733.0,0.0,135.0,17.0,293.0,1539.0,2108.0,0.0,2786.0,1164.0,7326.0,37913.0,0.0,371.0,2855.0
2022-08-02 00:00:00,0.0,0.0,0.0,0.0,4314.0,6.0,505.0,191.0,1042.0,0.0,0.0,1907.0,158.0,20313.0,2610.0,0.0,0.0,0.0,6502.0,25279.0,0.0,0.0,0.0,48.0,107.0,0.0,0.0,4812.0,9.0,1319.0,352.0,3843.0,0.0,0.0,434.0,833.0,7249.0,0.0,84081.0,0.0,0.0,0.0,0.0,0.0,0.0,1102.0,15.0,0.0,0.0,53.0,13734.0,5827.0,19426.0,104.0,4285.0,19520.0,96.0,195801.0,0.0,1705.0,1643.0,21.0,2099.0,12.0,94.0,0.0,5026.0,0.0,29.0,614.0,147.0,21.0,2062.0,0.0,6374.0,496.0,241.0,0.0,0.0,8920.0,2646.0,5649.0,1064.0,691.0,966.0,5202.0,9560.0,0.0,52.0,288.0,5991.0,10230.0,934.0,2668.0,0.0,119877.0,0.0,90.0,15.0,740.0,1808.0,1843.0,0.0,0.0,1088.0,8426.0,37944.0,0.0,559.0,2017.0
2022-08-03 00:00:00,0.0,0.0,206.0,0.0,7565.0,10.0,488.0,215.0,5521.0,0.0,0.0,4339.0,462.0,22064.0,1951.0,0.0,0.0,7.0,5008.0,25929.0,0.0,0.0,0.0,1038.0,60.0,0.0,0.0,4305.0,8.0,1953.0,776.0,1387.0,0.0,0.0,434.0,3840.0,54105.0,12802.0,84360.0,0.0,0.0,0.0,0.0,0.0,0.0,216.0,27.0,2418.0,21840.0,106.0,17135.0,6167.0,9350.0,424.0,3561.0,65099.0,73.0,231597.0,0.0,1775.0,1324.0,9.0,1599.0,287.0,83.0,0.0,18918.0,0.0,16.0,1041.0,374.0,22.0,3295.0,0.0,6395.0,0.0,203.0,0.0,0.0,4636.0,3048.0,4479.0,4000.0,4688.0,946.0,11696.0,14638.0,0.0,20.0,227.0,6936.0,7231.0,1078.0,1787.0,0.0,107850.0,19417.0,122.0,4.0,1160.0,4856.0,2432.0,0.0,0.0,1032.0,9836.0,119038.0,0.0,250.0,2096.0
2022-08-04 00:00:00,285.0,0.0,0.0,0.0,8459.0,5.0,476.0,215.0,3604.0,0.0,0.0,5359.0,602.0,34464.0,1701.0,443.0,0.0,8.0,9860.0,25115.0,0.0,0.0,0.0,1768.0,100.0,0.0,0.0,3704.0,17.0,1830.0,621.0,1038.0,0.0,0.0,377.0,2732.0,32965.0,0.0,68878.0,0.0,61.0,0.0,0.0,0.0,0.0,2323.0,12.0,635.0,0.0,123.0,19893.0,6527.0,8540.0,205.0,2999.0,45956.0,67.0,253392.0,0.0,1767.0,2643.0,16.0,1584.0,294.0,64.0,0.0,14405.0,0.0,9.0,918.0,317.0,22.0,2919.0,0.0,5505.0,0.0,206.0,0.0,0.0,9238.0,4439.0,4481.0,3707.0,3723.0,837.0,9106.0,17126.0,0.0,12.0,207.0,6196.0,6648.0,1031.0,1645.0,0.0,112901.0,0.0,146.0,5.0,1210.0,3658.0,2166.0,0.0,0.0,1009.0,9171.0,161349.0,0.0,500.0,404846.0
2022-08-05 00:00:00,0.0,0.0,0.0,0.0,6834.0,31.0,0.0,325.0,3208.0,0.0,163.0,4832.0,345.0,33633.0,1496.0,0.0,0.0,3.0,11697.0,23802.0,0.0,0.0,0.0,1486.0,131.0,0.0,5472.0,3055.0,14.0,1686.0,563.0,1364.0,0.0,0.0,353.0,2800.0,33751.0,0.0,56241.0,0.0,0.0,0.0,0.0,0.0,618.0,3278.0,102.0,1198.0,0.0,110.0,20551.0,5929.0,7415.0,507.0,2806.0,42959.0,87.0,236809.0,0.0,1605.0,2133.0,24.0,1419.0,214.0,50.0,0.0,13321.0,0.0,12.0,883.0,266.0,29.0,2435.0,0.0,4837.0,0.0,159.0,0.0,0.0,9094.0,0.0,4295.0,3058.0,3436.0,0.0,8617.0,18555.0,0.0,21.0,189.0,6467.0,0.0,947.0,1468.0,0.0,110610.0,0.0,181.0,0.0,1180.0,3111.0,2253.0,0.0,0.0,1084.0,8355.0,149835.0,0.0,591.0,0.0
2022-08-06 00:00:00,0.0,0.0,0.0,0.0,5857.0,19.0,858.0,718.0,2793.0,0.0,0.0,4348.0,382.0,40433.0,1566.0,0.0,28954.0,3.0,11603.0,21953.0,13200.0,16.0,13310.0,1226.0,129.0,0.0,0.0,3458.0,16.0,1362.0,0.0,3228.0,0.0,0.0,315.0,2404.0,26466.0,0.0,48689.0,44.0,0.0,0.0,0.0,2236.0,0.0,3205.0,61.0,0.0,0.0,90.0,19406.0,5455.0,5455.0,585.0,2444.0,38215.0,148.0,214879.0,0.0,1696.0,1836.0,31.0,1565.0,218.0,50.0,1330.0,12064.0,0.0,15.0,847.0,218.0,22.0,2471.0,0.0,3322.0,412.0,178.0,0.0,3781.0,7644.0,9025.0,4410.0,3127.0,3195.0,1492.0,7765.0,19974.0,107.0,25.0,177.0,6358.0,11903.0,933.0,1621.0,0.0,105507.0,20188.0,167.0,10.0,1067.0,2975.0,2381.0,0.0,0.0,998.0,7296.0,131403.0,0.0,310.0,156169.0
2022-08-07 00:00:00,0.0,42227.0,0.0,200397.0,5629.0,17.0,432.0,534.0,2573.0,0.0,0.0,4106.0,355.0,29976.0,663.0,0.0,0.0,0.0,10928.0,24043.0,0.0,0.0,0.0,250.0,85.0,0.0,0.0,772.0,3.0,1170.0,1052.0,840.0,0.0,0.0,143.0,2200.0,28518.0,0.0,13461.0,13.0,0.0,0.0,0.0,0.0,0.0,2729.0,74.0,1119.0,0.0,64.0,18738.0,4279.0,3460.0,573.0,1269.0,34997.0,163.0,198563.0,0.0,907.0,1955.0,3.0,173.0,155.0,26.0,0.0,10605.0,0.0,10.0,784.0,201.0,0.0,2035.0,0.0,3963.0,0.0,62.0,5931.0,0.0,11013.0,4619.0,698.0,2838.0,2818.0,592.0,6441.0,20303.0,0.0,10.0,127.0,5280.0,4798.0,418.0,595.0,1747.0,55214.0,0.0,184.0,11.0,573.0,2086.0,2250.0,232254.0,0.0,994.0,6549.0,150569.0,1692.0,355.0,1381.0
2022-08-08 00:00:00,0.0,0.0,0.0,0.0,4688.0,31.0,408.0,508.0,1161.0,0.0,0.0,2288.0,93.0,16703.0,411.0,0.0,0.0,0.0,9811.0,17411.0,0.0,0.0,0.0,743.0,121.0,0.0,0.0,376.0,19.0,1170.0,126.0,792.0,191.0,0.0,181.0,796.0,21528.0,0.0,7212.0,5.0,0.0,103773.0,0.0,0.0,167.0,2491.0,43.0,0.0,0.0,73.0,16167.0,4425.0,5477.0,462.0,2303.0,26656.0,183.0,172998.0,5482.0,306.0,1515.0,1.0,92.0,140.0,42.0,0.0,4015.0,10147.0,2.0,729.0,121.0,0.0,1611.0,0.0,6003.0,0.0,93.0,0.0,0.0,10018.0,4201.0,599.0,1474.0,1583.0,821.0,3518.0,17862.0,0.0,0.0,147.0,4182.0,3541.0,105.0,498.0,0.0,149839.0,0.0,180.0,6.0,314.0,1392.0,1842.0,0.0,3893.0,945.0,5420.0,33241.0,0.0,313.0,1705.0
2022-08-09 00:00:00,0.0,0.0,0.0,0.0,3805.0,7.0,443.0,362.0,678.0,0.0,0.0,1633.0,379.0,7198.0,2318.0,0.0,0.0,13.0,7504.0,25747.0,0.0,0.0,0.0,64.0,68.0,0.0,0.0,4199.0,7.0,1171.0,153.0,620.0,0.0,0.0,388.0,721.0,5090.0,0.0,66175.0,18.0,0.0,0.0,0.0,0.0,0.0,671.0,26.0,0.0,0.0,116.0,12751.0,6276.0,3379.0,270.0,2557.0,11975.0,127.0,196732.0,0.0,1731.0,1548.0,2.0,2233.0,10.0,47.0,0.0,3270.0,0.0,23.0,465.0,74.0,62.0,1227.0,1344.0,5277.0,0.0,218.0,0.0,0.0,5385.0,2617.0,5964.0,1002.0,664.0,819.0,4689.0,16325.0,0.0,32.0,183.0,6498.0,7965.0,874.0,2446.0,45.0,151747.0,0.0,214.0,1.0,684.0,4335.0,1955.0,0.0,0.0,923.0,6547.0,32807.0,0.0,280.0,2340.0
2022-08-10 00:00:00,0.0,0.0,192.0,0.0,6316.0,3.0,506.0,0.0,3714.0,0.0,0.0,2933.0,678.0,17409.0,1636.0,0.0,0.0,3.0,5714.0,26401.0,0.0,0.0,0.0,987.0,87.0,146.0,0.0,3438.0,5.0,1933.0,338.0,153.0,0.0,0.0,352.0,3265.0,38211.0,13729.0,67508.0,20.0,0.0,0.0,0.0,0.0,0.0,405.0,7.0,0.0,18078.0,127.0,16047.0,5926.0,2343.0,255.0,2309.0,43078.0,28.0,227828.0,0.0,1881.0,1032.0,1.0,1622.0,196.0,43.0,0.0,13093.0,0.0,14.0,781.0,191.0,19.0,2166.0,0.0,5022.0,0.0,202.0,0.0,0.0,3438.0,3176.0,4482.0,3854.0,4456.0,747.0,9864.0,23771.0,0.0,20.0,145.0,7265.0,2819.0,926.0,1728.0,0.0,137198.0,14353.0,227.0,2.0,1206.0,3359.0,2335.0,0.0,0.0,919.0,8067.0,98627.0,0.0,196.0,2010.0
2022-08-11 00:00:00,106.0,0.0,0.0,0.0,7185.0,0.0,0.0,913.0,2722.0,0.0,0.0,3183.0,421.0,30220.0,1429.0,685.0,0.0,5.0,11243.0,25082.0,0.0,0.0,0.0,1872.0,95.0,0.0,0.0,3147.0,5.0,2140.0,417.0,175.0,0.0,0.0,337.0,2279.0,27081.0,0.0,55936.0,23.0,0.0,0.0,0.0,0.0,266.0,3020.0,63.0,1183.0,0.0,125.0,16299.0,5532.0,5635.0,504.0,1984.0,31699.0,86.0,240205.0,0.0,1779.0,0.0,43.0,1548.0,182.0,49.0,0.0,9846.0,0.0,19.0,778.0,0.0,28.0,2115.0,0.0,4156.0,517.0,197.0,0.0,0.0,10514.0,4533.0,4321.0,3070.0,3003.0,760.0,7313.0,25815.0,0.0,18.0,150.0,7061.0,7262.0,853.0,1636.0,164.0,128714.0,0.0,188.0,2.0,1324.0,3108.0,2316.0,0.0,0.0,889.0,7309.0,137268.0,0.0,246.0,6775.0
2022-08-12 00:00:00,0.0,0.0,0.0,0.0,5936.0,28.0,1329.0,474.0,2449.0,0.0,200.0,3072.0,555.0,30935.0,1274.0,0.0,0.0,11.0,13494.0,24111.0,0.0,0.0,0.0,1583.0,116.0,0.0,3611.0,2694.0,13.0,2171.0,465.0,821.0,0.0,0.0,296.0,2187.0,19410.0,0.0,47397.0,28.0,0.0,0.0,0.0,0.0,139.0,3194.0,62.0,408.0,0.0,117.0,16561.0,6091.0,7396.0,537.0,1651.0,28423.0,137.0,192364.0,0.0,1539.0,3187.0,11.0,1366.0,124.0,44.0,0.0,8931.0,0.0,16.0,742.0,277.0,31.0,1759.0,0.0,3682.0,0.0,168.0,0.0,0.0,11878.0,0.0,4226.0,2795.0,2741.0,754.0,6469.0,27810.0,0.0,18.0,130.0,6303.0,5481.0,611.0,1406.0,0.0,124515.0,0.0,162.0,9.0,1271.0,2732.0,2455.0,0.0,0.0,861.0,6748.0,138358.0,0.0,328.0,1815.0
2022-08-13 00:00:00,0.0,0.0,0.0,0.0,5881.0,12.0,700.0,431.0,2371.0,0.0,0.0,3222.0,366.0,27644.0,1024.0,0.0,25561.0,1.0,12908.0,23901.0,7394.0,15.0,11467.0,1094.0,66.0,0.0,0.0,3138.0,5.0,1878.0,424.0,583.0,0.0,0.0,299.0,1923.0,19811.0,0.0,43555.0,0.0,35.0,0.0,0.0,1438.0,0.0,3698.0,69.0,503.0,0.0,99.0,15815.0,5104.0,6404.0,808.0,1537.0,26689.0,158.0,166611.0,0.0,1488.0,1654.0,8.0,1521.0,166.0,30.0,987.0,7748.0,0.0,17.0,642.0,92.0,23.0,1885.0,0.0,2597.0,118.0,167.0,0.0,2017.0,10221.0,9279.0,4642.0,2826.0,2535.0,649.0,5710.0,28694.0,83.0,17.0,106.0,6222.0,4403.0,776.0,1592.0,845.0,119603.0,13582.0,181.0,4.0,1247.0,2672.0,2140.0,0.0,0.0,823.0,6193.0,125122.0,0.0,201.0,2192.0
2022-08-14 00:00:00,0.0,31198.0,0.0,139178.0,5473.0,12.0,581.0,323.0,2053.0,0.0,0.0,0.0,355.0,23552.0,818.0,0.0,0.0,0.0,11888.0,23581.0,0.0,0.0,0.0,1215.0,101.0,0.0,0.0,825.0,1.0,1346.0,288.0,480.0,0.0,0.0,171.0,1859.0,21175.0,0.0,11182.0,0.0,0.0,0.0,0.0,0.0,0.0,2720.0,45.0,0.0,0.0,47.0,14092.0,4442.0,3315.0,357.0,827.0,24785.0,183.0,169972.0,0.0,850.0,1443.0,10.0,180.0,103.0,33.0,0.0,6745.0,0.0,7.0,630.0,117.0,19.0,1672.0,0.0,3413.0,0.0,76.0,6479.0,0.0,10882.0,4179.0,775.0,2727.0,2191.0,583.0,4684.0,28982.0,0.0,10.0,105.0,5255.0,3023.0,307.0,550.0,239.0,62078.0,0.0,96.0,6.0,598.0,1543.0,1773.0,143777.0,0.0,800.0,5336.0,136195.0,1844.0,323.0,1429.0
2022-08-15 00:00:00,0.0,0.0,0.0,0.0,4754.0,14.0,566.0,307.0,1033.0,0.0,0.0,4391.0,90.0,17726.0,355.0,0.0,0.0,0.0,10442.0,18103.0,0.0,0.0,0.0,629.0,73.0,0.0,0.0,366.0,9.0,1346.0,233.0,454.0,116.0,0.0,89.0,786.0,16347.0,0.0,6544.0,0.0,0.0,75229.0,0.0,0.0,141.0,1915.0,41.0,0.0,0.0,49.0,14917.0,3588.0,6279.0,257.0,1526.0,19455.0,140.0,159781.0,5939.0,273.0,1257.0,4.0,143.0,80.0,24.0,0.0,2458.0,9334.0,2.0,516.0,80.0,9.0,1362.0,17.0,4854.0,0.0,79.0,0.0,0.0,8185.0,3491.0,772.0,1606.0,1157.0,748.0,2651.0,25273.0,0.0,1.0,105.0,3767.0,2665.0,93.0,520.0,168.0,83977.0,0.0,129.0,3.0,313.0,1152.0,1663.0,0.0,5439.0,822.0,4494.0,30589.0,0.0,373.0,1695.0
2022-08-16 00:00:00,0.0,0.0,0.0,0.0,3067.0,13.0,634.0,227.0,665.0,0.0,0.0,1046.0,334.0,4429.0,1864.0,0.0,0.0,0.0,7583.0,25733.0,0.0,0.0,0.0,65.0,87.0,0.0,0.0,4061.0,2.0,1349.0,190.0,100.0,0.0,0.0,308.0,632.0,4564.0,0.0,54437.0,0.0,0.0,0.0,0.0,0.0,78.0,349.0,18.0,0.0,0.0,106.0,8813.0,5869.0,7348.0,267.0,1829.0,9893.0,136.0,178286.0,0.0,1679.0,825.0,37.0,191.0,38.0,27.0,0.0,2139.0,0.0,4.0,321.0,38.0,2.0,972.0,693.0,4502.0,144.0,188.0,0.0,0.0,5598.0,2622.0,807.0,774.0,516.0,773.0,2254.0,23909.0,0.0,1.0,135.0,5896.0,5202.0,695.0,562.0,111.0,180709.0,0.0,195.0,3.0,816.0,3312.0,1508.0,0.0,0.0,792.0,5363.0,21098.0,0.0,120.0,2983.0
2022-08-17 00:00:00,0.0,0.0,160.0,0.0,3931.0,4.0,474.0,208.0,736.0,0.0,0.0,1761.0,493.0,7954.0,1350.0,0.0,0.0,21.0,5513.0,27870.0,0.0,0.0,0.0,165.0,57.0,34.0,0.0,4026.0,3.0,1900.0,172.0,61.0,0.0,0.0,283.0,3003.0,6325.0,13338.0,63106.0,0.0,0.0,0.0,0.0,0.0,112.0,143.0,13.0,0.0,16249.0,107.0,9062.0,5253.0,5972.0,174.0,1491.0,8941.0,42.0,208483.0,0.0,1736.0,1026.0,15.0,2964.0,14.0,42.0,0.0,8209.0,0.0,13.0,627.0,100.0,20.0,1914.0,0.0,4537.0,0.0,138.0,0.0,0.0,3393.0,2899.0,7175.0,1008.0,3294.0,752.0,3600.0,33106.0,0.0,36.0,103.0,6589.0,3762.0,639.0,2630.0,253.0,178503.0,12162.0,161.0,0.0,1262.0,3160.0,2461.0,0.0,0.0,775.0,6417.0,99341.0,0.0,200.0,2814.0
2022-08-18 00:00:00,76.0,0.0,0.0,0.0,6699.0,8.0,452.0,431.0,3443.0,0.0,0.0,2334.0,331.0,23040.0,1189.0,0.0,0.0,5.0,6164.0,26424.0,0.0,0.0,0.0,771.0,72.0,0.0,0.0,3406.0,22.0,1656.0,148.0,74.0,0.0,0.0,254.0,1933.0,30652.0,0.0,52409.0,0.0,0.0,0.0,0.0,0.0,0.0,1781.0,91.0,2130.0,0.0,74.0,12608.0,4039.0,4824.0,534.0,1331.0,36261.0,96.0,261252.0,0.0,1466.0,1219.0,22.0,1942.0,199.0,66.0,0.0,5876.0,0.0,7.0,557.0,109.0,23.0,1679.0,0.0,3949.0,84.0,143.0,0.0,0.0,6970.0,3758.0,5271.0,4058.0,2350.0,637.0,7500.0,35809.0,0.0,18.0,104.0,6091.0,3553.0,571.0,2049.0,292.0,138812.0,0.0,166.0,42.0,1443.0,2868.0,2143.0,0.0,0.0,721.0,5546.0,126626.0,0.0,259.0,3295.0
2022-08-19 00:00:00,0.0,0.0,0.0,0.0,7754.0,0.0,338.0,345.0,2420.0,0.0,118.0,1944.0,460.0,21927.0,1087.0,0.0,0.0,0.0,10465.0,25756.0,0.0,0.0,0.0,1874.0,103.0,0.0,2130.0,2718.0,9.0,1458.0,250.0,2554.0,0.0,0.0,196.0,1882.0,23271.0,0.0,42888.0,0.0,15.0,0.0,0.0,0.0,117.0,3322.0,142.0,1.0,0.0,74.0,15754.0,5163.0,4527.0,388.0,1342.0,27291.0,128.0,255810.0,0.0,1144.0,1209.0,14.0,1485.0,207.0,28.0,0.0,5343.0,0.0,5.0,480.0,79.0,15.0,1363.0,0.0,3374.0,0.0,137.0,0.0,0.0,8693.0,0.0,4819.0,2993.0,2298.0,598.0,5485.0,37609.0,0.0,10.0,97.0,5713.0,0.0,497.0,1527.0,0.0,129350.0,0.0,164.0,2.0,1251.0,2534.0,2110.0,0.0,0.0,703.0,5001.0,120016.0,0.0,115.0,0.0
2022-08-20 00:00:00,0.0,0.0,0.0,0.0,5832.0,22.0,310.0,336.0,2005.0,0.0,0.0,1706.0,522.0,22167.0,1141.0,0.0,24594.0,9.0,11942.0,24957.0,6738.0,19.0,10663.0,1025.0,85.0,0.0,0.0,3019.0,2.0,1077.0,279.0,333.0,0.0,0.0,229.0,1535.0,18260.0,0.0,35661.0,0.0,0.0,0.0,0.0,1063.0,0.0,5089.0,41.0,897.0,0.0,96.0,13272.0,4922.0,3690.0,222.0,1203.0,24689.0,177.0,242790.0,0.0,1390.0,1161.0,9.0,1380.0,137.0,56.0,836.0,4833.0,0.0,2.0,453.0,86.0,28.0,1430.0,0.0,2053.0,164.0,130.0,0.0,1433.0,8784.0,7453.0,4827.0,2873.0,2215.0,556.0,4854.0,40010.0,54.0,14.0,64.0,5206.0,5666.0,550.0,1696.0,521.0,110944.0,8463.0,140.0,0.0,1153.0,2335.0,1902.0,0.0,0.0,693.0,4455.0,114305.0,0.0,181.0,5687.0
2022-08-21 00:00:00,0.0,24659.0,0.0,103184.0,5574.0,17.0,245.0,246.0,1729.0,0.0,0.0,1471.0,248.0,18863.0,420.0,0.0,0.0,0.0,10771.0,25251.0,0.0,0.0,0.0,1306.0,74.0,0.0,0.0,671.0,4.0,927.0,278.0,1068.0,0.0,0.0,100.0,1346.0,19870.0,0.0,9719.0,0.0,0.0,0.0,0.0,0.0,0.0,2193.0,44.0,0.0,0.0,49.0,11539.0,3949.0,1835.0,421.0,466.0,24392.0,110.0,217875.0,0.0,489.0,923.0,1.0,129.0,107.0,23.0,0.0,4379.0,0.0,3.0,431.0,78.0,17.0,1274.0,0.0,2700.0,0.0,50.0,6021.0,0.0,5903.0,3600.0,766.0,2537.0,2018.0,432.0,3865.0,39669.0,0.0,6.0,74.0,4251.0,1951.0,296.0,568.0,221.0,58886.0,0.0,66.0,1.0,402.0,1439.0,1968.0,80022.0,0.0,681.0,3837.0,132950.0,2041.0,210.0,1561.0
2022-08-22 00:00:00,0.0,0.0,0.0,0.0,4712.0,13.0,258.0,222.0,874.0,0.0,0.0,1052.0,71.0,15548.0,290.0,0.0,0.0,0.0,9487.0,19693.0,0.0,0.0,0.0,639.0,81.0,0.0,0.0,291.0,4.0,927.0,220.0,1013.0,66.0,0.0,56.0,514.0,14811.0,0.0,5101.0,108.0,0.0,55992.0,0.0,0.0,110.0,209.0,15.0,0.0,0.0,40.0,9531.0,3300.0,3245.0,237.0,1153.0,19470.0,87.0,185497.0,4832.0,191.0,702.0,5.0,63.0,86.0,33.0,0.0,1708.0,7892.0,2.0,322.0,42.0,9.0,1013.0,0.0,3762.0,0.0,65.0,0.0,0.0,9226.0,3041.0,722.0,1578.0,1125.0,654.0,2065.0,33061.0,0.0,3.0,89.0,3154.0,1692.0,83.0,441.0,147.0,150084.0,0.0,103.0,1.0,203.0,1007.0,1531.0,0.0,9113.0,660.0,3287.0,28624.0,0.0,135.0,2197.0
2022-08-23 00:00:00,0.0,0.0,0.0,0.0,3129.0,0.0,287.0,146.0,489.0,0.0,0.0,698.0,250.0,5079.0,1750.0,0.0,0.0,3.0,6943.0,29168.0,0.0,0.0,0.0,46.0,62.0,0.0,0.0,3688.0,7.0,929.0,166.0,1302.0,0.0,0.0,226.0,450.0,4012.0,0.0,50455.0,0.0,0.0,0.0,0.0,0.0,0.0,129.0,6.0,0.0,0.0,32.0,8586.0,4858.0,4088.0,52.0,1310.0,10417.0,128.0,194223.0,0.0,915.0,621.0,11.0,2229.0,3.0,37.0,0.0,1521.0,0.0,7.0,243.0,25.0,2.0,776.0,561.0,3200.0,178.0,145.0,0.0,0.0,3421.0,1652.0,6176.0,959.0,480.0,647.0,2599.0,30967.0,0.0,34.0,112.0,4582.0,3627.0,544.0,2333.0,123.0,139249.0,0.0,226.0,5.0,754.0,3408.0,1488.0,0.0,0.0,623.0,4085.0,27897.0,0.0,83.0,3252.0
2022-08-24 00:00:00,0.0,0.0,112.0,0.0,5513.0,13.0,239.0,118.0,2754.0,0.0,0.0,1067.0,357.0,6218.0,1150.0,0.0,0.0,0.0,4541.0,32027.0,0.0,0.0,0.0,720.0,48.0,34.0,0.0,3170.0,10.0,1167.0,206.0,520.0,0.0,0.0,216.0,2149.0,28988.0,0.0,52076.0,0.0,0.0,0.0,0.0,0.0,0.0,2824.0,6.0,1202.0,14742.0,154.0,10649.0,5428.0,3227.0,10.0,1097.0,35357.0,44.0,237410.0,0.0,972.0,442.0,10.0,1204.0,162.0,22.0,0.0,5616.0,0.0,10.0,328.0,58.0,6.0,1362.0,0.0,2768.0,0.0,132.0,0.0,0.0,1906.0,3491.0,4397.0,3918.0,3433.0,580.0,5659.0,40231.0,0.0,10.0,88.0,4994.0,2645.0,546.0,1629.0,207.0,113295.0,9020.0,105.0,5.0,1141.0,2596.0,2062.0,0.0,0.0,612.0,5224.0,81700.0,0.0,195.0,3591.0
